x,y,z,sdf,value,region
0.486514,2.370137,0.851284,0.022038,0.936151,twisted_surface
0.499832,2.410291,0.776514,0.049829,0.734736,twisted_surface
0.519878,2.380226,0.699715,0.029419,0.458794,twisted_surface
0.536273,2.302469,0.657896,-0.025105,0.195934,twisted_surface
0.545122,2.227643,0.648302,-0.076104,0.029613,twisted_surface
0.552691,2.181396,0.633087,-0.088377,0.012637,twisted_surface
0.566573,2.143311,0.586716,-0.05345,0.150395,twisted_surface
0.584847,2.080486,0.530693,0.004567,0.39915,twisted_surface
0.596251,1.994582,0.514172,0.045625,0.679924,twisted_surface
0.591644,1.925891,0.561679,0.041384,0.903574,twisted_surface
0.573758,1.909136,0.647413,-0.005229,0.999091,twisted_surface
0.554117,1.933051,0.724852,-0.062038,0.936151,twisted_surface
0.393042,1.933457,0.736122,-0.088937,0.67101,twisted_surface
0.382006,1.906388,0.788705,-0.055957,0.389845,twisted_surface
0.3638,1.877668,0.867086,0.001842,0.143653,twisted_surface
0.337587,1.89289,0.95025,0.044565,0.010599,twisted_surface
0.31514,1.961609,0.992235,0.04272,0.032926,twisted_surface
0.307985,2.047873,0.971837,-0.00242,0.203546,twisted_surface
0.314016,2.111807,0.917307,-0.059694,0.468288,twisted_surface
0.319587,2.152658,0.87649,-0.089569,0.743098,twisted_surface
0.315048,2.202841,0.865936,-0.071421,0.940727,twisted_surface
0.30589,2.28076,0.856882,-0.017779,0.998427,twisted_surface
0.306619,2.359203,0.813172,0.03433,0.897881,twisted_surface
0.324385,2.388304,0.736122,0.048937,0.67101,twisted_surface
0.351179,2.348101,0.66405,0.015957,0.389845,twisted_surface
0.373302,2.270462,0.627874,-0.041842,0.143653,twisted_surface
0.386646,2.204944,0.615862,-0.084565,0.010599,twisted_surface
0.399783,2.167641,0.58976,-0.08272,0.032926,twisted_surface
0.421355,2.131192,0.533882,-0.03758,0.203546,twisted_surface
0.446928,2.065663,0.479352,0.019694,0.468288,twisted_surface
0.461274,1.980789,0.474015,0.049569,0.743098,twisted_surface
0.454029,1.919172,0.531548,0.031421,0.940727,twisted_surface
0.430908,1.90827,0.617671,-0.022221,0.998427,twisted_surface
0.407545,1.928071,0.688517,-0.07433,0.897881,twisted_surface
0.251081,1.902809,0.687664,-0.083948,0.603956,twisted_surface
0.239484,1.864526,0.743522,-0.04036,0.32304,twisted_surface
0.217165,1.83564,0.824328,0.017283,0.098308,twisted_surface
0.185288,1.858521,0.901508,0.04919,0.00111,twisted_surface
0.159212,1.932985,0.931412,0.033336,0.062306,twisted_surface
0.151185,2.018018,0.903595,-0.019334,0.262467,twisted_surface
0.156014,2.078379,0.853859,-0.072464,0.538043,twisted_surface
0.156945,2.12093,0.825843,-0.089379,0.801541,twisted_surface
0.145331,2.178517,0.824607,-0.058404,0.969301,twisted_surface
0.131338,2.261481,0.815021,-0.000919,0.988062,twisted_surface
0.133139,2.335385,0.765838,0.043395,0.851866,twisted_surface
0.15688,2.35306,0.687664,0.043948,0.603956,twisted_surface
0.190315,2.305162,0.620957,0.00036,0.32304,twisted_surface
0.217012,2.230963,0.589127,-0.057283,0.098308,twisted_surface
0.234162,2.176505,0.572726,-0.08919,0.00111,twisted_surface
0.253155,2.147868,0.535685,-0.073336,0.062306,twisted_surface
0.282586,2.112392,0.472982,-0.020666,0.262467,twisted_surface
0.314227,2.044598,0.423246,0.032464,0.538043,twisted_surface
0.329154,1.961731,0.430116,0.049379,0.801541,twisted_surface
0.317583,1.906797,0.495825,0.018404,0.969301,twisted_surface
0.289679,1.899253,0.57982,-0.039081,0.988062,twisted_surface
0.26474,1.911996,0.643273,-0.083395,0.851866,twisted_surface
0.115547,1.861694,0.631673,-0.075161,0.534878,twisted_surface
0.103374,1.81459,0.690868,-0.023553,0.25968,twisted_surface
0.076467,1.788142,0.772385,0.030508,0.060781,twisted_surface
0.03934,1.819414,0.841832,0.049704,0.001331,twisted_surface
0.010809,1.898529,0.860215,0.020785,0.100205,twisted_surface
0.002398,1.981194,0.827948,-0.036287,0.326011,twisted_surface
0.004893,2.03802,0.785858,-0.082116,0.607058,twisted_surface
-0.000675,2.082702,0.770876,-0.085068,0.854114,twisted_surface
-0.020055,2.146853,0.776752,-0.043105,0.988741,twisted_surface
-0.037578,2.2325,0.764509,0.014807,0.968197,twisted_surface
-0.03259,2.299827,0.709753,0.048693,0.799003,twisted_surface
-0.001879,2.306453,0.631673,0.035161,0.534878,twisted_surface
0.037438,2.253672,0.570621,-0.016447,0.25968,twisted_surface
0.067362,2.185975,0.541634,-0.070508,0.060781,twisted_surface
0.087803,2.143768,0.51927,-0.089704,0.001331,twisted_surface
0.112915,2.123125,0.471975,-0.060785,0.100205,twisted_surface
0.149875,2.087839,0.405482,-0.003713,0.326011,twisted_surface
0.185793,2.018073,0.363392,0.042116,0.607058,twisted_surface
0.198992,1.937779,0.382636,0.045068,0.854114,twisted_surface
0.182203,1.888695,0.454191,0.003105,0.988741,twisted_surface
0.150886,1.882021,0.533758,-0.054807,0.968197,twisted_surface
0.126812,1.885422,0.589507,-0.088693,0.799003,twisted_surface
-0.013308,1.811799,0.568761,-0.063096,0.465122,twisted_surface
-0.026536,1.758665,0.631111,-0.006534,0.200997,twisted_surface
-0.058453,1.737096,0.711638,0.040733,0.031803,twisted_surface
-0.100159,1.777099,0.772158,0.046077,0.011259,twisted_surface
-0.13005,1.859549,0.780278,0.00581,0.145886,twisted_surface
-0.138837,1.938696,0.746664,-0.052273,0.392942,twisted_surface
-0.140135,1.991953,0.714448,-0.088079,0.673989,twisted_surface
-0.153709,2.038912,0.711896,-0.076891,0.899795,twisted_surface
-0.180673,2.10852,0.722345,-0.026433,0.998669,twisted_surface
-0.199765,2.194618,0.70561,0.028466,0.939219,twisted_surface
-0.18959,2.253921,0.645566,0.04991,0.74032,twisted_surface
-0.151592,2.250521,0.568761,0.023096,0.465122,twisted_surface
-0.107701,2.195854,0.513308,-0.033466,0.200997,twisted_surface
-0.075923,2.137334,0.485576,-0.080733,0.031803,twisted_surface
-0.052517,2.107961,0.456151,-0.086077,0.011259,twisted_surface
-0.021158,2.09423,0.399927,-0.04581,0.145886,twisted_surface
0.022485,2.058185,0.332783,0.012273,0.392942,twisted_surface
0.060547,1.986568,0.300567,0.048079,0.673989,twisted_surface
0.070074,1.90909,0.331545,0.036891,0.899795,twisted_surface
0.048083,1.864778,0.406338,-0.013567,0.998669,twisted_surface
0.01543,1.856703,0.479548,-0.068466,0.939219,twisted_surface
-0.005388,1.849208,0.527763,-0.08991,0.74032,twisted_surface
-0.135661,1.754872,0.499617,-0.048472,0.396044,twisted_surface
-0.150773,1.698722,0.564737,0.009684,0.148134,twisted_surface
-0.187974,1.684189,0.642706,0.047349,0.011938,twisted_surface
-0.233387,1.732824,0.693702,0.038525,0.030699,twisted_surface
-0.263746,1.817054,0.693367,-0.010698,0.198459,twisted_surface
-0.273345,1.891514,0.661424,-0.066342,0.461957,twisted_surface
-0.279983,1.941131,0.640584,-0.089997,0.737533,twisted_surface
-0.302486,1.99035,0.649131,-0.065335,0.937694,twisted_surface
-0.335994,2.064212,0.661478,-0.009379,0.99889,twisted_surface
-0.354311,2.148789,0.638806,0.039245,0.901692,twisted_surface
-0.33734,2.199209,0.574088,0.046974,0.67696,twisted_surface
-0.292465,2.187322,0.499617,0.008472,0.396044,twisted_surface
-0.245692,2.13379,0.449385,-0.049684,0.148134,twisted_surface
-0.213319,2.086629,0.421348,-0.087349,0.011938,twisted_surface
-0.187105,2.070033,0.38427,-0.078525,0.030699,twisted_surface
-0.149586,2.061713,0.32093,-0.029302,0.198459,twisted_surface
-0.100555,2.023802,0.256155,0.026342,0.461957,twisted_surface
-0.062563,1.950331,0.235314,0.049997,0.737533,twisted_surface
-0.058048,1.875717,0.276694,0.025335,0.937694,twisted_surface
-0.084342,1.835033,0.352046,-0.030621,0.99889,twisted_surface
-0.115833,1.82363,0.417448,-0.079245,0.901692,twisted_surface
-0.131355,1.804413,0.458736,-0.086974,0.67696,twisted_surface
-0.252076,1.692626,0.425,-0.032155,0.32899,twisted_surface
-0.270095,1.636534,0.492351,0.024139,0.102119,twisted_surface
-0.312633,1.630795,0.566422,0.049965,0.001573,twisted_surface
-0.360766,1.687474,0.607883,0.027496,0.059273,twisted_surface
-0.390976,1.771695,0.601291,-0.027759,0.256902,twisted_surface
-0.40217,1.840322,0.573761,-0.077657,0.531712,twisted_surface
-0.415554,1.88628,0.565044,-0.087756,0.796454,twisted_surface
-0.447185,1.9377,0.582788,-0.051085,0.967074,twisted_surface
-0.48547,2.014645,0.594405,0.007044,0.989401,twisted_surface
-0.50059,2.096045,0.564791,0.046505,0.856347,twisted_surface
-0.47582,2.137268,0.496263,0.040059,0.610155,twisted_surface
-0.42516,2.11882,0.425,-0.007845,0.32899,twisted_surface
-0.377401,2.069331,0.379337,-0.064139,0.102119,twisted_surface
-0.345468,2.03513,0.349549,-0.089965,0.001573,twisted_surface
-0.31647,2.030593,0.304721,-0.067496,0.059273,twisted_surface
-0.273138,2.025799,0.2364,-0.012241,0.256902,twisted_surface
-0.220336,1.984825,0.176703,0.037657,0.531712,twisted_surface
-0.184455,1.909475,0.167986,0.047756,0.796454,twisted_surface
-0.185544,1.837708,0.217897,0.011085,0.967074,twisted_surface
-0.214483,1.799567,0.291242,-0.047044,0.989401,twisted_surface
-0.24221,1.783306,0.347918,-0.086505,0.856347,twisted_surface
-0.250981,1.752204,0.383248,-0.080059,0.610155,twisted_surface
-0.363417,1.626656,0.345726,-0.015117,0.265264,twisted_surface
-0.385397,1.573604,0.414676,0.035971,0.063849,twisted_surface
-0.433062,1.577906,0.483802,0.048424,0.000909,twisted_surface
-0.482896,1.641526,0.516245,0.013645,0.096426,twisted_surface
-0.512653,1.72376,0.505812,-0.044358,0.320076,twisted_surface
-0.526436,1.785522,0.485033,-0.085548,0.60085,twisted_surface
-0.547628,1.827955,0.48847,-0.081491,0.849605,twisted_surface
-0.587834,1.881567,0.513106,-0.034988,0.987363,twisted_surface
-0.628623,1.960511,0.521559,0.02186,0.970387,twisted_surface
-0.638342,2.037405,0.484445,0.049814,0.804066,twisted_surface
-0.605502,2.069599,0.413134,0.029576,0.541206,twisted_surface
-0.550724,2.046794,0.345726,-0.024883,0.265264,twisted_surface
-0.503886,2.004022,0.303766,-0.075971,0.063849,twisted_surface
-0.473134,1.983732,0.270967,-0.088424,0.000909,twisted_surface
-0.441306,1.989885,0.218728,-0.053645,0.096426,twisted_surface
-0.392768,1.986428,0.147716,0.004358,0.320076,twisted_surface
-0.337971,1.94122,0.095369,0.045548,0.60085,twisted_surface
-0.305849,1.864069,0.098805,0.041491,0.849605,twisted_surface
-0.31233,1.795172,0.15501,-0.005012,0.987363,twisted_surface
-0.341713,1.758606,0.224042,-0.06186,0.970387,twisted_surface
-0.36327,1.736347,0.27161,-0.089814,0.804066,twisted_surface
-0.364552,1.693778,0.302224,-0.069576,0.541206,twisted_surface
-0.470739,1.558384,0.262664,0.001631,0.206107,twisted_surface
-0.497608,1.511109,0.332537,0.044479,0.034068,twisted_surface
-0.549927,1.526094,0.395993,0.042818,0.009959,twisted_surface
-0.600494,1.595038,0.420385,-0.002205,0.141434,twisted_surface
-0.629796,1.673208,0.408597,-0.059511,0.386752,twisted_surface
-0.647222,1.727304,0.396426,-0.089544,0.668025,twisted_surface
-0.676803,1.766584,0.411407,-0.071572,0.895951,twisted_surface
-0.724342,1.822468,0.440397,-0.018001,0.998166,twisted_surface
-0.765121,1.90242,0.44355,0.03419,0.942216,twisted_surface
-0.767714,1.973781,0.398796,0.048975,0.745866,twisted_surface
-0.7273,1.997539,0.325815,0.016148,0.471456,twisted_surface
-0.670476,1.972757,0.262664,-0.041631,0.206107,twisted_surface
-0.626311,1.939037,0.22339,-0.084479,0.034068,twisted_surface
-0.59717,1.932908,0.186542,-0.082818,0.009959,twisted_surface
-0.562449,1.947782,0.127597,-0.037795,0.141434,twisted_surface
-0.509546,1.943303,0.056194,0.019511,0.386752,twisted_surface
-0.454508,1.892869,0.012956,0.049544,0.668025,twisted_surface
-0.427238,1.814206,0.027938,0.031572,0.895951,twisted_surface
-0.438145,1.748289,0.087994,-0.021999,0.998166,twisted_surface
-0.465477,1.71245,0.150762,-0.07419,0.942216,twisted_surface
-0.478899,1.68341,0.189345,-0.088975,0.745866,twisted_surface
-0.472712,1.630291,0.216668,-0.056148,0.471456,twisted_surface
-0.575174,1.489011,0.176725,0.017094,0.152671,twisted_surface
-0.607609,1.449861,0.246842,0.049155,0.013356,twisted_surface
-0.663875,1.475493,0.304229,0.03348,0.028547,twisted_surface
-0.714328,1.547679,0.321893,-0.019111,0.193421,twisted_surface
-0.743431,1.61974,0.311189,-0.072316,0.455632,twisted_surface
-0.765457,1.665716,0.308968,-0.089408,0.731929,twisted_surface
-0.803451,1.702492,0.334346,-0.058589,0.934591,twisted_surface
-0.856537,1.760793,0.365057,-0.001133,0.999273,twisted_surface
-0.894837,1.840828,0.361134,0.0433,0.905439,twisted_surface
-0.889243,1.90591,0.308978,0.044038,0.682881,twisted_surface
-0.842476,1.922205,0.235455,0.000572,0.40226,twisted_surface
-0.78589,1.89791,0.176725,-0.057094,0.152671,twisted_surface
-0.745869,1.875137,0.139025,-0.089155,0.013356,twisted_surface
-0.718478,1.882692,0.09733,-0.07348,0.028547,twisted_surface
-0.68085,1.903813,0.032674,-0.020889,0.193421,twisted_surface
-0.624585,1.895956,-0.03692,0.032316,0.455632,twisted_surface
-0.57087,1.839637,-0.069829,0.049408,0.731929,twisted_surface
-0.548888,1.760029,-0.044451,0.018589,0.934591,twisted_surface
-0.562622,1.697284,0.016948,-0.038867,0.999273,twisted_surface
-0.58538,1.661417,0.071914,-0.0833,0.905439,twisted_surface
-0.589314,1.625133,0.102079,-0.084038,0.682881,twisted_surface
-0.576375,1.562809,0.127638,-0.040572,0.40226,twisted_surface
-0.677827,1.419483,0.088849,0.030354,0.105995,twisted_surface
-0.716172,1.390282,0.158561,0.049724,0.002116,twisted_surface
-0.775502,1.425809,0.209789,0.020965,0.056312,twisted_surface
-0.825163,1.498788,0.222323,-0.036071,0.251375,twisted_surface
-0.854496,1.562882,0.214999,-0.082014,0.525376,twisted_surface
-0.88185,1.600722,0.223557,-0.08515,0.791319,twisted_surface
-0.927717,1.635908,0.257743,-0.043314,0.964771,twisted_surface
-0.984221,1.696774,0.287562,0.014615,0.990662,twisted_surface
-1.017879,1.775986,0.275181,0.04865,0.86077,twisted_surface
-1.003809,1.834317,0.216186,0.035297,0.616337,twisted_surface
-0.952514,1.844463,0.143222,-0.016226,0.334967,twisted_surface
-0.89848,1.823106,0.088849,-0.070354,0.105995,twisted_surface
-0.863716,1.812637,0.051571,-0.089724,0.002116,twisted_surface
-0.837984,1.832678,0.004477,-0.060965,0.056312,twisted_surface
-0.797521,1.85721,-0.064678,-0.003929,0.251375,twisted_surface
-0.73897,1.843819,-0.130439,0.042014,0.525376,twisted_surface
-0.687798,1.781415,-0.152333,0.04515,0.791319,twisted_surface
-0.670861,1.701717,-0.118147,0.003314,0.964771,twisted_surface
-0.68537,1.642368,-0.057876,-0.054615,0.990662,twisted_surface
-0.701244,1.605773,-0.01182,-0.08865,0.86077,twisted_surface
-0.695041,1.562087,0.010874,-0.075297,0.616337,twisted_surface
-0.676628,1.49227,0.036232,-0.023774,0.334967,twisted_surface
-0.779689,1.350461,0,0.040622,0.066987,twisted_surface
-0.823927,1.332389,0.0687,0.04615,0.000566,twisted_surface
-0.885335,1.376354,0.113968,0.006016,0.092712,twisted_surface
-0.933705,1.447458,0.123164,-0.052076,0.314169,twisted_surface
-0.963765,1.502071,0.121315,-0.088027,0.594626,twisted_surface
-0.996836,1.532247,0.14098,-0.07702,0.84504,twisted_surface
-1.049538,1.566948,0.182029,-0.026654,0.985906,twisted_surface
-1.107218,1.630441,0.208446,0.028306,0.9725,twisted_surface
-1.134597,1.707927,0.186634,0.049921,0.809079,twisted_surface
-1.112552,1.759318,0.121649,0.023271,0.547528,twisted_surface
-1.058997,1.76493,0.050281,-0.033248,0.270887,twisted_surface
-1.009689,1.748833,0,-0.080622,0.066987,twisted_surface
-0.98092,1.751395,-0.038009,-0.08615,0.000566,twisted_surface
-0.956603,1.782049,-0.090805,-0.046016,0.092712,twisted_surface
-0.913474,1.806975,-0.163084,0.012076,0.314169,twisted_surface
-0.853674,1.786284,-0.223217,0.048027,0.594626,twisted_surface
-0.805804,1.718131,-0.233925,0.03702,0.84504,twisted_surface
-0.793042,1.639444,-0.192875,-0.013346,0.985906,twisted_surface
-0.806037,1.583675,-0.136086,-0.068306,0.9725,twisted_surface
-0.81313,1.545688,-0.099614,-0.089921,0.809079,twisted_surface
-0.796844,1.49475,-0.083124,-0.063271,0.547528,twisted_surface
-0.774624,1.419466,-0.056428,-0.006752,0.270887,twisted_surface
-0.881588,1.282293,-0.088849,0.047288,0.036408,twisted_surface
-0.931359,1.275795,-0.021714,0.038646,0.008738,twisted_surface
-0.99382,1.326107,0.018057,-0.010478,0.13704,twisted_surface
-1.040551,1.392626,0.025842,-0.066175,0.380579,twisted_surface
-1.071778,1.436733,0.031304,-0.089999,0.662034,twisted_surface
-1.11056,1.460197,0.061913,-0.065504,0.892044,twisted_surface
-1.168679,1.495607,0.107596,-0.009598,0.997583,twisted_surface
-1.22542,1.561623,0.128271,0.039127,0.945143,twisted_surface
-1.245554,1.636482,0.096477,0.047038,0.751373,twisted_surface
-1.216768,1.681045,0.026605,0.008674,0.477794,twisted_surface
-1.163476,1.68397,-0.042212,-0.049483,0.211265,twisted_surface
-1.12081,1.675195,-0.088849,-0.087288,0.036408,twisted_surface
-1.098425,1.690816,-0.128704,-0.078646,0.008738,twisted_surface
-1.075194,1.729622,-0.187255,-0.029522,0.13704,twisted_surface
-1.029642,1.751947,-0.261159,0.026175,0.380579,twisted_surface
-0.969469,1.722748,-0.314134,0.049999,0.662034,twisted_surface
-0.92514,1.649736,-0.313978,0.025504,0.892044,twisted_surface
-0.915169,1.573314,-0.268295,-0.030402,0.997583,twisted_surface
-0.924358,1.521203,-0.217167,-0.079127,0.945143,twisted_surface
-0.921331,1.48121,-0.190524,-0.087038,0.751373,twisted_surface
-0.89565,1.423499,-0.178707,-0.048674,0.477794,twisted_surface
-0.871478,1.345016,-0.149201,0.009483,0.211265,twisted_surface
-0.984162,1.214978,-0.176725,0.049957,0.014852,twisted_surface
-1.038813,1.219723,-0.111646,0.027659,0.026471,twisted_surface
-1.101303,1.273781,-0.076666,-0.027538,0.188432,twisted_surface
-1.146131,1.333176,-0.068287,-0.077531,0.449314,twisted_surface
-1.178796,1.366349,-0.053988,-0.087812,0.726288,twisted_surface
-1.222883,1.384482,-0.013088,-0.051284,0.931417,twisted_surface
-1.284795,1.421754,0.034775,0.006839,0.999575,twisted_surface
-1.33882,1.489964,0.047605,0.046435,0.90912,twisted_surface
-1.351487,1.561328,0.005718,0.040173,0.688773,twisted_surface
-1.317797,1.599483,-0.06771,-0.007626,0.408492,twisted_surface
-1.267364,1.60171,-0.133121,-0.063966,0.157264,twisted_surface
-1.232921,1.601913,-0.176725,-0.089957,0.014852,twisted_surface
-1.217009,1.629871,-0.219463,-0.067659,0.026471,twisted_surface
-1.194498,1.673915,-0.283565,-0.012462,0.188432,twisted_surface
-1.146777,1.690879,-0.357507,0.037531,0.449314,twisted_surface
-1.086839,1.652642,-0.402097,0.047812,0.726288,twisted_surface
-1.045774,1.576172,-0.391885,0.011284,0.931417,twisted_surface
-1.036881,1.503311,-0.344022,-0.046839,0.999575,twisted_surface
-1.040187,1.45478,-0.300504,-0.086435,0.90912,twisted_surface
-1.026328,1.412254,-0.283502,-0.080173,0.688773,twisted_surface
-0.992453,1.348596,-0.274609,-0.032374,0.408492,twisted_surface
-0.968194,1.269336,-0.240938,0.023966,0.157264,twisted_surface
-1.087859,1.148154,-0.262664,0.04847,0.002739,twisted_surface
-1.146495,1.163043,-0.200062,0.013839,0.053421,twisted_surface
-1.207994,1.217923,-0.168935,-0.04415,0.245889,twisted_surface
-1.250647,1.268032,-0.157942,-0.085469,0.519035,twisted_surface
-1.284774,1.290506,-0.133652,-0.081597,0.786138,twisted_surface
-1.333428,1.30502,-0.083605,-0.035205,0.962394,twisted_surface
-1.397498,1.345145,-0.036182,0.021682,0.991843,twisted_surface
